Y	21546035	21546475	+
Y	21546587	21547020	+
Y	21547132	21548052	+
Y	21547132	21548249	+
Y	21548164	21548249	+
Y	21548339	21548749	+
Y	21555902	21556272	-
Y	21556400	21556595	-
Y	21556656	21557684	-
Y	21583663	21584782	-
Y	21584875	21587500	-
Y	21587663	21589271	-
Y	21589371	21589965	-
Y	21590128	21594585	-
Y	21662143	21664762	+
Y	21664978	21667098	+
Y	21667277	21670083	+
Y	21670211	21672569	+
Y	21673474	21673883	+
Y	21677436	21678999	-
Y	21679224	21681032	-
Y	21817756	21818077	-
Y	21871718	21872961	+
Y	21873130	21873500	+
Y	21880653	21881063	-
Y	21881153	21881239	-
Y	21881153	21882271	-
Y	21881351	21882271	-
Y	21882383	21882816	-
Y	21882928	21883368	-
Y	21883480	21884434	-
Y	21884550	21886559	-
Y	21886713	21888627	-
Y	21886713	21891824	-
Y	21888806	21891824	-
Y	21891929	21892404	-
Y	21892518	21894378	-
Y	21895779	21896775	+
Y	21896861	21897104	+
Y	21897184	21897268	+
Y	21897401	21897517	+
Y	21904195	21904605	-
Y	21904695	21904780	-
Y	21904695	21905812	-
Y	21904892	21905812	-
Y	21905924	21906357	-
Y	21906469	21906909	-
Y	21907021	21907975	-
Y	21908091	21910100	-
Y	21910254	21912168	-
Y	21910254	21915365	-
Y	21912347	21915365	-
Y	21915470	21915945	-
Y	21916059	21917919	-
Y	21919329	21920316	+
Y	21920402	21920645	+
Y	21920725	21920797	+
Y	21920942	21921058	+
Y	21927820	21928240	-
Y	21928329	21928410	-
Y	21928522	21929390	-
Y	21929506	21931512	-
Y	21931666	21933600	-
Y	21933779	21936484	-
Y	21936589	21937041	-
Y	21940344	21940822	+
Y	21940862	21941059	+
Y	21941170	21941256	+
Y	21941401	21941517	+
Y	21972420	21973931	+
Y	21974060	21974595	+
Y	21974706	21976422	+
Y	21977039	21977411	+
Y	21977523	21996862	+
Y	21996964	22003595	+
Y	22003748	22004943	+
Y	22005010	22005307	+
Y	22048704	22049188	-
Y	22049794	22051509	-
Y	22051639	22053996	-
Y	22054186	22055971	-
Y	22056090	22057892	-
Y	22072582	22073643	-
Y	22072582	22082079	-
Y	22073759	22082079	-
Y	22082196	22084770	-
Y	22084892	22095731	-
Y	22095819	22095919	-
Y	22101056	22102104	-
Y	22102370	22102884	-
Y	22103003	22103546	-
Y	22103003	22105749	-
Y	22103744	22103863	-
Y	22103950	22105749	-
Y	22106086	22107551	-
Y	22107642	22121283	-
Y	22121638	22122067	-
Y	22122187	22129364	-
Y	22129451	22129758	-
Y	22129982	22139949	-
Y	22140091	22146639	-
Y	22145080	22145297	+
Y	22145436	22146592	+
Y	22146950	22147283	-
Y	22169119	22169529	-
Y	22169619	22169704	-
Y	22169619	22170738	-
Y	22169816	22170738	-
Y	22170850	22171283	-
Y	22171395	22171834	-
Y	22171946	22172900	-
Y	22173016	22175025	-
Y	22175179	22177093	-
Y	22175179	22180290	-
Y	22177272	22180290	-
Y	22180395	22180860	-
Y	22180974	22182834	-
Y	22184244	22185234	+
Y	22185317	22185554	+
Y	22185626	22185712	+
Y	22185857	22185973	+
Y	22198537	22198939	+
Y	22199043	22203599	+
Y	22209444	22209956	+
Y	22210028	22212424	+
Y	22212602	22216465	+
Y	22297789	22298305	-
Y	22306071	22306154	-
Y	22306221	22307559	-
Y	22308971	22310859	+
Y	22310973	22311394	+
Y	22311499	22314492	+
Y	22314671	22316594	+
Y	22316748	22318782	+
Y	22318898	22320362	+
Y	22320465	22320829	+
Y	22320941	22321020	+
Y	22321110	22321523	+
Y	22331025	22331568	+
Y	22400445	22400561	-
Y	22400706	22400791	-
Y	22400858	22401101	-
Y	22401187	22402174	-
Y	22403583	22405443	+
Y	22405557	22406024	+
Y	22406129	22409151	+
Y	22406129	22411244	+
Y	22409330	22411244	+
Y	22411398	22413407	+
Y	22413523	22414477	+
Y	22414589	22415028	+
Y	22415140	22415573	+
Y	22415685	22416607	+
Y	22416719	22416804	+
Y	22416894	22417304	+
Y	22439141	22439474	+
Y	22439785	22446331	+
Y	22439832	22440988	-
Y	22441127	22441344	-
Y	22446473	22456434	+
Y	22456658	22456965	+
Y	22457052	22464229	+
Y	22464349	22464778	+
Y	22465133	22478764	+
Y	22478855	22480320	+
Y	22480657	22482456	+
Y	22480657	22483403	+
Y	22482543	22482662	+
Y	22482860	22483403	+
Y	22483522	22484036	+
Y	22484302	22485350	+
Y	22490485	22490585	+
Y	22490673	22501512	+
Y	22501634	22504208	+
Y	22504325	22512637	+
Y	22504325	22513811	+
Y	22512753	22513811	+
Y	22528502	22530303	+
Y	22530423	22532208	+
Y	22532398	22534755	+
Y	22534885	22536600	+
Y	22537206	22537690	+
Y	22581083	22581380	-
Y	22581448	22582643	-
Y	22582799	22589431	-
Y	22589533	22608873	-
Y	22608985	22609357	-
Y	22609974	22611690	-
Y	22611801	22612334	-
Y	22612465	22613974	-
Y	22649354	22649806	+
Y	22649911	22652618	+
Y	22652797	22654731	+
Y	22654885	22656891	+
Y	22657007	22657875	+
Y	22657987	22658068	+
Y	22658157	22658580	+
Y	22670690	22670810	-
Y	22670871	22671046	-
Y	22671156	22671370	-
Y	22671426	22672457	-
Y	22763153	22763565	-
Y	22763655	22763735	-
Y	22763847	22766597	-
Y	22766775	22769162	-
Y	22769265	22769674	-
Y	22851644	22852609	+
Y	22861273	22861543	-
Y	22936616	22963627	+
Y	22963704	22965507	+
Y	22965616	22972283	+
Y	22973975	22984147	+
Y	22984217	22984568	+
Y	22984294	22984568	+
Y	22984692	22987756	+
Y	22987894	22992302	+
Y	22992422	22994480	+
Y	22992422	22997451	+
Y	22994599	22997451	+
Y	22997558	22998249	+
Y	22998375	23004924	+
Y	23005050	23005143	+
Y	23005055	23005143	+
Y	23025845	23026152	+
Y	23049361	23049679	+
Y	23049737	23049901	+
Y	23058330	23058670	+
Y	23130357	23159963	-
Y	23131212	23135174	-
Y	23135274	23138209	-
Y	23135274	23139846	-
Y	23135276	23137480	-
Y	23137514	23138209	-
Y	23138282	23139846	-
Y	23138282	23140625	-
Y	23139882	23140625	-
Y	23140698	23143010	-
Y	23140698	23152796	-
Y	23143083	23152796	-
Y	23152869	23155173	-
Y	23152869	23157569	-
Y	23155246	23157569	-
Y	23157642	23159952	-
Y	23157642	23162348	-
Y	23160025	23162348	-
Y	23162421	23164739	-
Y	23164812	23167184	-
Y	23167257	23168656	-
Y	23167257	23178020	-
Y	23167257	23190344	-
Y	23168797	23168885	-
Y	23168950	23169385	-
Y	23169438	23169997	-
Y	23170090	23170363	-
Y	23170511	23179496	-
Y	23178093	23188868	-
Y	23179637	23179725	-
Y	23179790	23180225	-
Y	23180278	23180837	-
Y	23180930	23181203	-
Y	23181351	23190344	-
Y	23188941	23190344	-
Y	23190485	23190573	-
Y	23190638	23191073	-
Y	23191126	23191685	-
Y	23191778	23192051	-
Y	23192199	23198797	-
Y	23219744	23226343	+
Y	23226491	23226764	+
Y	23226857	23227416	+
Y	23227469	23227904	+
Y	23227969	23228057	+
Y	23228198	23229597	+
Y	23229670	23232040	+
Y	23232113	23234431	+
Y	23232113	23239209	+
Y	23234504	23236827	+
Y	23234504	23241605	+
Y	23236900	23239209	+
Y	23236900	23241605	+
Y	23239282	23241605	+
Y	23239282	23265706	+
Y	23241678	23243989	+
Y	23241678	23246385	+
Y	23241678	23248762	+
Y	23244062	23246385	+
Y	23244062	23253540	+
Y	23246458	23248762	+
Y	23248835	23251144	+
Y	23248835	23253540	+
Y	23248835	23255917	+
Y	23248835	23265706	+
Y	23248835	23280012	+
Y	23251217	23253540	+
Y	23253613	23255917	+
Y	23255990	23265706	+
Y	23255990	23280012	+
Y	23265779	23268090	+
Y	23268163	23270475	+
Y	23270548	23272859	+
Y	23270548	23280012	+
Y	23272932	23275243	+
Y	23275316	23277627	+
Y	23277700	23280012	+
Y	23280085	23280828	+
Y	23280864	23285437	+
Y	23285537	23289499	+
Y	23379574	23388990	+
Y	23389195	23391164	+
Y	23391355	23391442	+
Y	23391556	23392655	+
Y	23462536	23472153	+
Y	23523723	23524752	+
Y	23524810	23525009	+
Y	23525134	23525225	+
Y	23537607	23538030	-
Y	23538119	23538200	-
Y	23538312	23539180	-
Y	23539296	23541302	-
Y	23541456	23543390	-
Y	23543569	23546276	-
Y	23546381	23546833	-
Y	23550151	23550614	+
Y	23550654	23550882	+
Y	23550958	23551052	+
Y	23551193	23551309	+
Y	23581702	23583222	+
Y	23583348	23583883	+
Y	23583994	23585710	+
Y	23586327	23586699	+
Y	23586805	23606149	+
Y	23606251	23612884	+
Y	23613040	23614227	+
Y	23614310	23614608	+
Y	23657998	23658482	-
Y	23658643	23658974	-
Y	23659505	23661219	-
Y	23661350	23663707	-
Y	23663897	23665682	-
Y	23665799	23667601	-
Y	23682266	23691756	-
Y	23691873	23694458	-
Y	23716702	23726472	-
Y	23734444	23736057	+
Y	23740354	23740735	-
Y	23740895	23741104	-
Y	23741135	23741283	-
Y	23741434	23746565	-
Y	23762924	23763372	-
Y	23763518	23765471	-
Y	23771330	23772747	+
Y	23772950	23783639	+
Y	23783709	23783792	+
Y	23783824	23784613	+
Y	23784738	23788571	+
Y	23788707	23789050	+
Y	23789197	23792242	+
Y	23792350	23794997	+
Y	23795117	23796902	+
Y	23796977	23798078	+
Y	23920125	23921250	+
Y	23934992	23936665	+
Y	23936832	23939185	-
Y	23936890	23938012	+
Y	23938276	23939910	+
Y	23939321	23941518	-
Y	23946023	23946403	-
Y	23946592	23946946	-
Y	23947101	23952161	-
Y	23956797	23959849	+
Y	23967643	23968086	-
Y	23968219	23970582	-
Y	23972879	23974193	+
Y	23974394	23976600	+
Y	23976669	23976753	+
Y	23976787	23984291	+
Y	23984426	23984763	+
Y	23984900	23987943	+
Y	23988053	23990158	+
Y	23990272	23992047	+
Y	23992122	23993225	+
Y	23993318	23994932	+
Y	24045677	24046096	-
Y	24051094	24051421	-
Y	24078021	24079622	+
Y	24081824	24083827	-
Y	24083957	24085771	-
Y	24085962	24087759	-
Y	24087980	24090124	-
Y	24104301	24104603	+
Y	24142496	24144855	+
Y	24144941	24146029	+
Y	24146124	24150406	+
Y	24150466	24156970	+
Y	24157020	24157747	+
Y	24168271	24169913	+
Y	24170034	24170655	+
Y	24170716	24170900	+
Y	24170982	24171637	+
Y	24171713	24172100	+
Y	24172670	24172936	+
Y	24172998	24174037	+
Y	24174153	24174361	+
Y	24179369	24182817	-
Y	24183023	24183273	-
Y	24183506	24186508	-
Y	24190069	24191706	-
Y	24196680	24204476	-
Y	24204627	24206047	-
Y	24209624	24209724	-
Y	24209872	24209954	-
Y	24210051	24210132	-
Y	24210226	24210314	-
Y	24210504	24210758	-
Y	24210848	24211267	-
Y	24211343	24212698	-
Y	24212757	24213054	-
Y	24213405	24214523	-
Y	24213406	24213792	-
Y	24213883	24214523	-
Y	24214603	24214788	-
Y	24214605	24214788	-
Y	24214849	24215461	-
Y	24232931	24238882	-
Y	24278464	24278873	-
Y	24278888	24283061	+
Y	24279296	24279361	-
Y	24283231	24291268	+
Y	24396906	24397318	-
Y	24397408	24397488	-
Y	24397600	24400335	-
Y	24400518	24402905	-
Y	24403008	24403417	-
Y	24485392	24486357	+
Y	24495007	24495307	-
Y	24570363	24597368	+
Y	24597445	24599248	+
Y	24599357	24606024	+
Y	24607716	24617888	+
Y	24617958	24618309	+
Y	24618035	24618309	+
Y	24618433	24621497	+
Y	24621635	24626043	+
Y	24626163	24628221	+
Y	24626163	24631193	+
Y	24628340	24631193	+
Y	24631300	24631991	+
Y	24632117	24638666	+
Y	24638792	24638885	+
Y	24638797	24638885	+
Y	24659568	24659886	+
Y	24692076	24692416	+
Y	24764926	24768898	-
Y	24768998	24773569	-
Y	24773605	24774349	-
Y	24774422	24784136	-
Y	24774422	24788893	-
Y	24784209	24786513	-
Y	24784209	24788893	-
Y	24786586	24788893	-
Y	24788966	24791270	-
Y	24788966	24793649	-
Y	24791343	24793649	-
Y	24793722	24796026	-
Y	24793722	24798422	-
Y	24796099	24798422	-
Y	24798495	24800812	-
Y	24800885	24803255	-
Y	24803328	24804727	-
Y	24804868	24804956	-
Y	24805021	24805456	-
Y	24805509	24806068	-
Y	24806161	24806434	-
Y	24806582	24813182	-
Y	24834130	24840730	+
Y	24840878	24841151	+
Y	24841244	24841803	+
Y	24841856	24842291	+
Y	24842356	24842444	+
Y	24842585	24851578	+
Y	24842585	24854832	+
Y	24851726	24851999	+
Y	24852092	24852651	+
Y	24852704	24853139	+
Y	24853204	24853292	+
Y	24853433	24854832	+
Y	24854905	24857275	+
Y	24857348	24859665	+
Y	24857348	24864445	+
Y	24859738	24862061	+
Y	24862134	24864445	+
Y	24864518	24866841	+
Y	24864518	24883763	+
Y	24866914	24869218	+
Y	24869291	24871598	+
Y	24869291	24893302	+
Y	24869291	24895687	+
Y	24871671	24873975	+
Y	24874048	24883763	+
Y	24874048	24895687	+
Y	24883836	24886148	+
Y	24883836	24893302	+
Y	24886221	24888533	+
Y	24886221	24895687	+
Y	24888606	24890917	+
Y	24888606	24895687	+
Y	24890990	24893302	+
Y	24893375	24895687	+
Y	24895760	24896504	+
Y	24896540	24901111	+
Y	24901211	24905183	+
Y	24977700	24978050	-
Y	25010222	25010542	-
Y	25031223	25031311	-
Y	25031223	25031316	-
Y	25031442	25037991	-
Y	25038117	25038808	-
Y	25038915	25041768	-
Y	25038915	25043945	-
Y	25041887	25043945	-
Y	25044065	25048473	-
Y	25048611	25051675	-
Y	25051799	25052073	-
Y	25051799	25052150	-
Y	25052220	25062392	-
Y	25064084	25070733	-
Y	25070842	25072645	-
Y	25072722	25099731	-
Y	25174793	25175095	+
Y	25183749	25184713	-
Y	25266697	25267106	+
Y	25267209	25269596	+
Y	25269779	25272522	+
Y	25272634	25272714	+
Y	25272804	25273216	+
Y	25378816	25378819	-
Y	25378879	25386916	-
Y	25387086	25391260	-
Y	25387086	25394625	-
Y	25391275	25391684	+
Y	25431258	25437210	+
Y	25454681	25455293	+
Y	25455354	25455539	+
Y	25455619	25456737	+
Y	25457088	25457385	+
Y	25457444	25458473	+
Y	25458544	25458562	+
Y	25458724	25458799	+
Y	25458875	25459294	+
Y	25459384	25459638	+
Y	25459828	25459916	+
Y	25460010	25460091	+
Y	25460183	25460264	+
Y	25460421	25460510	+
Y	25464091	25465511	+
Y	25465662	25473459	+
Y	25478433	25480070	+
Y	25483631	25486633	+
Y	25486866	25487109	+
Y	25495783	25495991	-
Y	25496116	25497137	-
Y	25497209	25497475	-
Y	25498046	25498450	-
Y	25498508	25499163	-
Y	25499245	25499429	-
Y	25499490	25500111	-
Y	25500232	25501874	-
Y	25512397	25513124	-
Y	25513174	25519678	-
Y	25519738	25524020	-
Y	25524111	25525203	-
Y	25525289	25527648	-
Y	25565564	25565862	-
Y	25579996	25582158	+
Y	25582383	25584186	+
Y	25584366	25586177	+
Y	25586268	25588314	+
Y	25590514	25592115	-
Y	25618710	25619040	+
Y	25624035	25624454	+
Y	25675209	25676822	-
Y	25676915	25678019	-
Y	25678094	25679869	-
Y	25679987	25682092	-
Y	25682199	25685243	-
Y	25685380	25685718	-
Y	25685852	25693328	-
Y	25693388	25693472	-
Y	25693542	25695749	-
Y	25695949	25697248	-
Y	25699544	25701906	+
Y	25702042	25702482	+
Y	25710271	25713323	-
Y	25723182	25723516	+
Y	25723711	25724091	+
Y	25728594	25730791	+
Y	25730204	25731839	-
Y	25730927	25733283	+
Y	25732103	25733226	-
Y	25733449	25735123	-
Y	25748863	25749988	-
Y	25872003	25873104	-
Y	25873179	25874964	-
Y	25875084	25877730	-
Y	25877837	25880882	-
Y	25881031	25881374	-
Y	25881510	25897130	-
Y	25897337	25898554	-
Y	25904611	25906564	+
Y	25906710	25907157	+
Y	25923520	25928661	+
Y	25928800	25928942	+
Y	25928980	25929193	+
Y	25929352	25929733	+
Y	25934016	25935632	-
Y	25943604	25953372	+
Y	25975618	25978203	+
Y	25978320	25987810	+
Y	26002477	26004274	+
Y	26004394	26006179	+
Y	26006370	26008727	+
Y	26011594	26012078	+
Y	26055850	26057030	-
Y	26057195	26063832	-
Y	26063930	26083283	-
Y	26083381	26083749	-
Y	26084370	26086086	-
Y	26086200	26086735	-
Y	26086861	26088388	-
Y	26123783	26124235	+
Y	26124340	26127047	+
Y	26127226	26129160	+
Y	26129314	26131320	+
Y	26131436	26132304	+
Y	26132416	26132497	+
Y	26132586	26133009	+
Y	26198458	26208075	-
Y	26277965	26279064	-
Y	26279178	26279265	-
Y	26279456	26281425	-
Y	26281630	26291047	-
Y	26291138	26328945	-
Y	26329129	26332928	-
Y	26333069	26333724	-
Y	26333805	26335645	-
Y	26335720	26337376	-
Y	26337522	26338834	-
Y	26338995	26348459	-
Y	26348579	26354287	-
Y	26400662	26400958	+
Y	26409946	26414047	+
Y	26414163	26414328	+
Y	26414503	26418843	+
Y	26418941	26420393	+
Y	26508267	26515055	+
Y	26515110	26515654	+
Y	26515709	26525850	+
Y	26525911	26532783	+
Y	26532835	26534322	+
Y	26534485	26540969	+
Y	26541090	26542742	+
Y	26542843	26542988	+
Y	26543052	26543783	+
Y	26543849	26556987	+
Y	26557053	26557873	+
Y	26557949	26558046	+
Y	26558136	26564317	+
Y	26564379	26566177	+
Y	26566260	26569859	+
Y	26569966	26571882	+
Y	26571963	26575923	+
Y	26576015	26577423	+
Y	26577495	26579588	+
Y	26586767	26587397	-
Y	26587561	26591547	-
Y	26595046	26600890	-
Y	26601023	26611712	-
Y	26611808	26614153	-
Y	26614963	26615293	-
Y	26615532	26621772	-
Y	26621896	26622511	-
Y	26622609	26623585	-
Y	26623667	26627942	-
Y	26628023	26628270	-
Y	26628438	26630646	-
Y	26630750	26633344	-
Y	26633432	26634522	-
