738
ENST00000419158	22101691	22147483	22105868	2	13	2534
ENST00000253848	22144965	22146830	22147483	1	3	2547
ENST00000303766	22168541	22182947	22147483	2	12	2550
ENST00000481858	22168541	22182956	22182947	2	11	2562
ENST00000454978	22168541	22182981	22182956	2	11	2573
ENST00000440136	22183849	22186020	22182981	1	5	2584
ENST00000453474	22198428	22203711	22186020	1	3	2589
ENST00000423480	22209330	22216579	22203711	1	4	2592
ENST00000400581	22296797	22298875	22216579	2	2	2596
ENST00000427496	22305924	22307950	22298875	2	3	2598
ENST00000303922	22308858	22316204	22307950	1	4	2601
ENST00000420346	22310863	22321824	22316204	1	9	2605
ENST00000558356	22330451	22332499	22321824	1	2	2614
ENST00000433481	22400402	22402567	22332499	2	5	2616
ENST00000470460	22403460	22417880	22402567	1	11	2621
ENST00000250831	22403469	22417880	22417880	1	12	2632
ENST00000446299	22438939	22484713	22417880	1	13	2644
ENST00000253838	22439592	22441457	22484713	2	3	2657
ENST00000439653	22480536	22485591	22484713	1	4	2660
ENST00000303728	22490396	22514636	22485591	1	5	2664
ENST00000477123	22490396	22514636	22514636	1	6	2669
ENST00000439309	22517241	22517572	22514636	2	1	2675
ENST00000445813	22520680	22521694	22517572	2	1	2676
ENST00000434374	22528280	22536638	22521694	1	5	2677
ENST00000432672	22537046	22537848	22536638	1	2	2682
ENST00000417699	22580988	22614080	22537848	2	9	2684
ENST00000612840	22646030	22646326	22614080	2	1	2693
ENST00000451071	22649244	22658877	22646326	1	8	2694
ENST00000400578	22649290	22654777	22658877	1	4	2702
ENST00000434179	22670615	22672858	22658877	2	5	2706
ENST00000424230	22762850	22769786	22672858	2	6	2711
ENST00000416110	22851583	22852714	22769786	1	2	2717
ENST00000613297	22861111	22861833	22852714	2	2	2719
ENST00000442535	22866543	22867755	22861833	2	1	2721
ENST00000436568	22936454	22973283	22867755	1	4	2722
ENST00000602732	22973818	22992375	22973283	1	5	2726
ENST00000331070	22984262	23005464	22992375	1	9	2731
ENST00000602818	22984286	23005405	23005464	1	8	2740
ENST00000382585	22992343	22998267	23005464	1	4	2748
ENST00000422002	23017062	23017820	23005464	1	1	2752
ENST00000436338	23025593	23026662	23017820	1	2	2753
ENST00000428264	23049246	23051194	23026662	1	3	2755
ENST00000438459	23058029	23059185	23051194	1	2	2758
ENST00000405239	23129354	23199093	23059185	2	28	2760
ENST00000540248	23129361	23199009	23199093	2	17	2788
ENST00000466332	23129362	23140811	23199093	2	5	2805
ENST00000382510	23129862	23198922	23199093	2	21	2810
ENST00000426000	23130709	23199007	23199093	2	16	2831
ENST00000620725	23131003	23198986	23199093	2	21	2847
ENST00000400493	23219433	23291355	23199093	1	19	2868
ENST00000449947	23219433	23291355	23291355	1	17	2887
ENST00000382449	23219446	23291355	23291355	1	23	2904
ENST00000382431	23219456	23291355	23291355	1	21	2927
ENST00000382306	23219456	23291355	23291355	1	23	2948
ENST00000382294	23219456	23291355	23291355	1	16	2971
ENST00000382424	23219456	23291355	23291355	1	24	2987
ENST00000382440	23219474	23291351	23291355	1	28	3011
ENST00000382433	23219547	23289998	23291355	1	24	3039
ENST00000416956	23379483	23392696	23291355	1	5	3063
ENST00000516116	23423098	23423235	23392696	2	1	3068
ENST00000422655	23462464	23472279	23423235	1	2	3069
ENST00000444350	23523320	23525368	23472279	1	4	3071
ENST00000448575	23537307	23546941	23525368	2	8	3075
ENST00000458444	23541408	23546895	23546941	2	4	3083
ENST00000444014	23549808	23551384	23546941	1	5	3087
ENST00000434110	23581594	23614639	23551384	1	9	3092
ENST00000445573	23657838	23659057	23614639	2	3	3101
ENST00000425912	23659465	23667821	23659057	2	5	3104
ENST00000431260	23674378	23675391	23667821	1	1	3109
ENST00000444494	23678503	23678834	23675391	1	1	3110
ENST00000343584	23681439	23694578	23678834	2	3	3111
ENST00000607210	23682006	23694526	23694578	2	3	3114
ENST00000442113	23715921	23726807	23694578	2	2	3117
ENST00000457708	23734192	23736248	23726807	1	2	3119
ENST00000445112	23740257	23746692	23736248	2	5	3121
ENST00000516872	23740941	23741104	23746692	2	1	3126
ENST00000449393	23751187	23751759	23746692	1	1	3127
ENST00000434556	23762837	23765582	23751759	2	3	3128
ENST00000418213	23771231	23798149	23765582	1	11	3131
ENST00000418624	23808820	23809058	23798149	2	1	3142
ENST00000421995	23855521	23857090	23809058	2	1	3143
ENST00000414395	23917240	23917722	23857090	2	1	3144
ENST00000417797	23919904	23921509	23917722	1	2	3145
ENST00000427537	23934952	23940100	23921509	1	4	3147
ENST00000631331	23936726	23941621	23940100	2	3	3151
ENST00000450481	23945926	23952292	23941621	2	4	3154
ENST00000516108	23946617	23946770	23952292	2	1	3158
ENST00000437794	23956568	23960217	23952292	1	2	3159
ENST00000415662	23967563	23970693	23960217	2	3	3161
ENST00000427963	23972779	23995080	23970693	1	11	3164
ENST00000440624	24006910	24007236	23995080	2	1	3175
ENST00000306882	24045228	24047968	24007236	2	2	3176
ENST00000382407	24045792	24048018	24047968	2	1	3178
ENST00000414121	24049877	24051486	24048018	2	2	3179
ENST00000435696	24077798	24079811	24051486	1	2	3181
ENST00000431405	24081703	24090345	24079811	2	5	3183
ENST00000438294	24104106	24106017	24090345	1	2	3188
ENST00000445264	24142357	24157842	24106017	1	6	3190
ENST00000417252	24168186	24174493	24157842	1	9	3196
ENST00000441091	24179315	24183504	24174493	2	3	3205
ENST00000418278	24182476	24183070	24183504	1	1	3208
ENST00000306853	24183433	24187230	24183504	2	2	3209
ENST00000418188	24186508	24191869	24187230	2	2	3211
ENST00000624333	24196517	24206131	24191869	2	3	3213
ENST00000423852	24209566	24215580	24206131	2	13	3216
ENST00000398377	24209966	24214830	24215580	2	9	3229
ENST00000485099	24210957	24211215	24215580	2	1	3238
ENST00000433767	24232825	24238983	24215580	2	2	3239
ENST00000413372	24276244	24277025	24238983	1	1	3241
ENST00000420675	24278336	24281139	24277025	2	3	3242
ENST00000509776	24278680	24291345	24281139	1	3	3245
ENST00000624575	24362334	24362408	24291345	2	1	3248
ENST00000447471	24396603	24403525	24362408	2	6	3249
ENST00000441906	24485331	24486462	24403525	1	2	3255
ENST00000413946	24494708	24495582	24486462	2	2	3257
ENST00000443152	24500262	24501504	24495582	2	1	3259
ENST00000420149	24570201	24607024	24501504	1	4	3260
ENST00000602770	24607559	24626116	24607024	1	5	3264
ENST00000382392	24618003	24639206	24626116	1	9	3269
ENST00000602549	24618027	24639147	24639206	1	8	3278
ENST00000615850	24626084	24632009	24639206	1	4	3286
ENST00000432862	24650807	24651533	24639206	1	1	3290
ENST00000425589	24659336	24660405	24651533	1	2	3291
ENST00000416040	24683656	24684934	24660405	1	1	3293
ENST00000445313	24691790	24692931	24684934	1	2	3294
ENST00000315357	24763068	24813468	24692931	2	16	3296
ENST00000382365	24763068	24813478	24813468	2	19	3312
ENST00000446723	24763068	24813491	24813478	2	17	3331
ENST00000415508	24833842	24907039	24813491	1	16	3348
ENST00000449750	24833916	24907035	24907039	1	17	3364
ENST00000382314	24833916	24907035	24907039	1	24	3381
ENST00000382432	24833933	24905682	24907039	1	24	3405
ENST00000440066	24833939	24905390	24907039	1	21	3429
ENST00000634662	24834126	24905239	24907039	1	23	3450
ENST00000382296	24834126	24905239	24907039	1	26	3473
ENST00000616864	24977175	24978316	24907039	2	2	3499
ENST00000440402	24985200	24986475	24978316	2	1	3501
ENST00000618453	25009699	25010768	24986475	2	2	3502
ENST00000451173	25018498	25019302	25010768	2	1	3504
ENST00000382287	25030900	25052103	25019302	2	9	3505
ENST00000602559	25030959	25052079	25052103	2	8	3514
ENST00000618574	25038097	25044022	25052103	2	4	3522
ENST00000602680	25043990	25062547	25052103	2	5	3526
ENST00000456123	25063082	25099891	25062547	2	4	3531
ENST00000454995	25168598	25169840	25099891	1	1	3535
ENST00000619436	25174519	25175236	25169840	1	2	3536
ENST00000421387	25183642	25184772	25175236	2	2	3538
ENST00000423333	25266583	25273530	25184772	1	6	3540
ENST00000624491	25307728	25307802	25273530	1	1	3546
ENST00000427373	25378299	25394718	25307802	2	3	3547
ENST00000611754	25378670	25391609	25394718	2	4	3550
ENST00000416803	25388991	25391810	25394718	1	2	3554
ENST00000447588	25393153	25394055	25394718	2	1	3556
ENST00000413867	25431155	25437314	25394718	1	2	3557
ENST00000416946	25454560	25460571	25437314	1	14	3559
ENST00000606439	25458925	25459183	25460571	1	1	3573
ENST00000623198	25464005	25473620	25460571	1	3	3574
ENST00000333235	25478268	25483629	25473620	1	2	3577
ENST00000306641	25482907	25486704	25483629	1	2	3579
ENST00000419538	25486639	25487321	25486704	1	2	3581
ENST00000437571	25487283	25487661	25487321	2	1	3583
ENST00000441780	25495650	25501957	25487661	2	9	3584
ENST00000421819	25512300	25527785	25501957	2	6	3593
ENST00000411668	25564121	25566032	25527785	2	2	3599
ENST00000424581	25579789	25588443	25566032	1	5	3601
ENST00000412220	25590322	25592344	25588443	2	2	3606
ENST00000447528	25618643	25620252	25592344	1	2	3608
ENST00000361963	25622161	25624337	25620252	1	1	3610
ENST00000306609	25622161	25624901	25624337	1	2	3611
ENST00000604436	25662899	25663225	25624901	1	1	3613
ENST00000431179	25675059	25697345	25663225	2	11	3614
ENST00000426293	25699450	25702561	25697345	1	3	3625
ENST00000443911	25709907	25713556	25702561	2	2	3628
ENST00000430729	25723015	25724185	25713556	1	3	3630
ENST00000516617	25723341	25723494	25724185	1	1	3633
ENST00000417334	25728489	25733387	25724185	1	3	3634
ENST00000429406	25730010	25735159	25733387	2	4	3637
ENST00000412165	25748595	25750205	25735159	2	2	3641
ENST00000449659	25752387	25752869	25750205	1	1	3643
ENST00000451423	25813012	25814565	25752869	1	1	3644
ENST00000414751	25860942	25861267	25814565	1	1	3645
ENST00000420889	25871930	25898652	25861267	2	8	3646
ENST00000421750	25904517	25907249	25898652	1	3	3654
ENST00000412737	25918322	25918894	25907249	2	1	3657
ENST00000419224	25923387	25929825	25918894	1	5	3658
ENST00000516816	25928978	25929141	25929825	1	1	3663
ENST00000420603	25933832	25935880	25929825	2	2	3664
ENST00000440468	25943267	25954151	25935880	1	2	3666
ENST00000306589	25975548	25988068	25954151	1	3	3668
ENST00000436690	25991240	25991571	25988068	2	1	3671
ENST00000451661	25994683	25995696	25991571	2	1	3672
ENST00000421008	26002253	26008855	25995696	1	4	3673
ENST00000437934	26011434	26012236	26008855	1	2	3677
ENST00000411536	26055778	26088492	26012236	2	8	3679
ENST00000448881	26123673	26133307	26088492	1	8	3687
ENST00000400476	26123719	26129206	26133307	1	4	3695
ENST00000439103	26198330	26208147	26133307	2	2	3699
ENST00000426199	26244350	26244572	26208147	2	1	3701
ENST00000515987	26247383	26247520	26244572	1	1	3702
ENST00000367272	26277922	26354417	26247520	2	13	3703
ENST00000517139	26360988	26361091	26354417	1	1	3716
ENST00000417124	26400610	26401229	26361091	1	2	3717
ENST00000344424	26409814	26420534	26401229	1	5	3719
ENST00000619329	26453981	26454091	26420534	1	1	3724
ENST00000258589	26508212	26579689	26454091	1	20	3725
ENST00000420810	26549424	26549742	26579689	1	1	3745
ENST00000456738	26586641	26591600	26579689	2	3	3746
ENST00000435945	26594850	26634651	26591600	2	13	3749
ENST00000435741	26626519	26627158	26634651	2	1	3762
ENST00000431853	56855243	56855487	26634651	1	1	3763
